Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Preorder: enabled (product.metafields.custom.preorder_enabled),Product subtitle (product.metafields.descriptors.subtitle),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Bag/Case material (product.metafields.shopify.bag-case-material),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Dog age group (product.metafields.shopify.dog-age-group),Dog toy type (product.metafields.shopify.dog-toy-type),Embellishment/Trim material (product.metafields.shopify.embellishment-trim-material),Fabric (product.metafields.shopify.fabric),Headwear features (product.metafields.shopify.headwear-features),Package type (product.metafields.shopify.package-type),Pet dietary requirements (product.metafields.shopify.pet-dietary-requirements),Pet food flavor (product.metafields.shopify.pet-food-flavor),Pet treat texture (product.metafields.shopify.pet-treat-texture),Pet treat type (product.metafields.shopify.pet-treat-type),Suitable for breed size (product.metafields.shopify.suitable-for-breed-size),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Toy/Game material (product.metafields.shopify.toy-game-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mumbies-root-chews,,,,,,,,,Large,,,Single Unit,,,,,MRC-LARGE,272.155422,shopify,deny,manual,17.49,,true,true,,,,,'5070002584674,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-Medium.jpg?v=1744997963,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-Large.jpg?v=1744997963,lb,,2.25,
mumbies-root-chews,,,,,,,,,Large,,,5-Pack,,,,,MRC-LARGE-5PACK,1360.77711,shopify,deny,manual,83.07,87.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-XL.jpg?v=1744997963,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListingTALL_FreeChew-Large.jpg?v=1761587717,lb,,2.25,
mumbies-root-chews,,,,,,,,,Large,,,10-Pack,,,,,MRC-LARGE-10PACK,2721.55422,shopify,continue,manual,148.66,174.90,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-XXL.jpg?v=1744997963,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-10PackLarge.jpg?v=1745070445,lb,,2.25,
mumbies-root-chews,,,,,,,,,XL,,,Single Unit,,,,,MRC-XL,362.873896,shopify,deny,manual,19.99,,true,true,,,,,'5070002584681,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Products_Sept24-50.png?v=1744997963,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-XL-1.jpg?v=1744997963,lb,,2.25,
mumbies-root-chews,,,,,,,,,XL,,,5-Pack,,,,,MRC-XL-5PACK,1814.36948,shopify,deny,manual,94.95,99.95,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Products_Sept24-28.png?v=1744997963,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListingTALL_FreeChew-XL.jpg?v=1761587743,lb,,2.25,
mumbies-root-chews,,,,,,,,,XL,,,10-Pack,,,,,MRC-XL-10PACK,3628.73896,shopify,deny,manual,169.91,199.90,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Products_Sept24-22.png?v=1744997963,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-10PackXL_fe8484f3-0325-4f90-b153-f59284ae361f.jpg?v=1745070504,lb,,2.25,
mumbies-root-chews,,,,,,,,,XXL,,,Single Unit,,,,,MRC-XXL,625.9574706,shopify,deny,manual,21.49,,true,true,,,,,'5065021784150,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Products_Sept24-15_b0eb42d1-1b1a-4aa3-95a3-b66a37436d63.png?v=1744997963,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-XXL.jpg?v=1744997963,lb,,2.25,
mumbies-root-chews,,,,,,,,,XXL,,,5-Pack,,,,,MRC-XXL-5PACK,3129.787353,shopify,deny,manual,102.07,107.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/EB1DE871-8342-441F-9F39-E94F6B632D08.jpg?v=1744997963,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListingTALL_FreeChew-XXL.jpg?v=1761587826,lb,,2.25,
mumbies-root-chews,,,,,,,,,XXL,,,10-Pack,,,,,MRC-XXL-10PACK,6259.574706,shopify,deny,manual,182.66,214.90,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-Large.jpg?v=1744997963,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-10PackXXL.jpg?v=1745070539,lb,,2.25,
mumbies-root-chews,,,,,,,,,Variety Pack,,,All Sizes Variety Pack Roots,,,,,MRC-VARIETY-AR,1587.573295,shopify,deny,manual,78.71,87.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-Small-1.jpg?v=1744997963,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-VarietywithBackground.jpg?v=1744997963,lb,,2.25,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-Medium-1.jpg?v=1744997963,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-XL-1.jpg?v=1744997963,18,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Roots-XXL-1.jpg?v=1744997963,19,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-5PackSmall.jpg?v=1745070337,20,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-10PackSmall.jpg?v=1745070384,21,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-5PackMedium.jpg?v=1745070402,22,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-10PackMedium.jpg?v=1745070416,23,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-5PackLarge.jpg?v=1745070430,24,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-10PackLarge.jpg?v=1745070445,25,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-5PackXL.jpg?v=1745070473,26,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-10PackXL_fe8484f3-0325-4f90-b153-f59284ae361f.jpg?v=1745070504,27,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-5Pack-XXL.jpg?v=1745070524,28,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_Roots-10PackXXL.jpg?v=1745070539,29,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListingTALL_FreeChew-Small.jpg?v=1761587655,30,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListingTALL_FreeChew-Medium.jpg?v=1761587671,31,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListingTALL_FreeChew-Large.jpg?v=1761587717,32,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListingTALL_FreeChew-XL.jpg?v=1761587743,33,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumbies-root-chews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListingTALL_FreeChew-XXL.jpg?v=1761587826,34,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-root-chew,Coconut Rope & Root Chew,"<ul>
<li>Ships same or next business day.</li>
</ul>
<p><span style=""font-weight: 400;"">Great for playing tug, fetch, or gnawing on the Mumbies root chew. The braided rope is made from coconut husk fiber, while the wood chew in the center is 100% non-toxic coffee tree – same as our Mumbies Root Chew. They are dense, break down slowly, and are highly resistant to cracking and splintering due to the hardness of the wood and tightly packed fibers within. Best for moderate chewers. Not recommended for heavy chewers as they can come apart quickly for an overly enthusiastic dog.</span><b></b><b></b></p>",Mumbies,Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Toys,Chew Toy,"",true,Available Sizes,Small,,Bundle,Single Unit,,,,,BCRR-SMALL,136.077711,shopify,deny,manual,14.95,,true,true,,,,,'5065021784112,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/rope_with_root_edit_1-_shopify.png?v=1737259462,1,"",false,,,,,,,,,,,,,,,A FUN ROPE DOG TOY WITH OUR TOUGHEST ROOT,,'17,,,,,,adult,chew; rope,,,,,,,,,medium; large,,,wood,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Root-Small.jpg?v=1747358211,lb,,0.93,active
braided-coconut-rope-with-root-chew,,,,,,,,,Small,,,5-Pack,,,,,BCRR-SMALL-5PACK,680.388555,shopify,continue,manual,71.01,74.75,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Variety-RopeRoot.jpg?v=1745079238,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-Small.jpg?v=1745080148,lb,,0.93,
braided-coconut-rope-with-root-chew,,,,,,,,,Medium,,,Single Unit,,,,,BCRR-MEDIUM,181.436948,shopify,deny,manual,16.49,,true,true,,,,,'5065021784129,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/rope_with_root_edit_3-shopify.png?v=1745079238,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Root-Medium.jpg?v=1747358211,lb,,1.00,
braided-coconut-rope-with-root-chew,,,,,,,,,Medium,,,5-Pack,,,,,BCRR-MEDIUM-5PACK,907.18474,shopify,continue,manual,78.32,82.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/rope_with_root_edit_2_-_shopoify.png?v=1745079238,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-Medium.jpg?v=1745080164,lb,,0.93,
braided-coconut-rope-with-root-chew,,,,,,,,,Large,,,Single Unit,,,,,BCRR-LARGE,226.796185,shopify,deny,manual,18.95,,true,true,,,,,'5065021784136,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_Products_Sept24-11.png?v=1745079238,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Root-Large.jpg?v=1747358211,lb,,1.50,
braided-coconut-rope-with-root-chew,,,,,,,,,Large,,,5-Pack,,,,,BCRR-LARGE-5PACK,1133.980925,shopify,continue,manual,90.01,94.75,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/IMG_8911.jpg?v=1745079238,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-Large.jpg?v=1745080175,lb,,0.93,
braided-coconut-rope-with-root-chew,,,,,,,,,XL,,,Single Unit,,,,,BCRR-XL,362.873896,shopify,deny,manual,20.49,,true,true,,,,,'5065021784068,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/e1029a29-9b2f-4236-93c1-b1b94369ff4d.jpg?v=1745079238,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Root-XL.jpg?v=1745079200,lb,,1.75,
braided-coconut-rope-with-root-chew,,,,,,,,,XL,,,5-Pack,,,,,BCRR-XL-5PACK,1814.36948,shopify,continue,manual,97.32,102.45,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Root-Small.jpg?v=1747358211,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-XL.jpg?v=1745080187,lb,,0.93,
braided-coconut-rope-with-root-chew,,,,,,,,,XXL,,,Single Unit,,,,,M-BCRR-XXL,544.310844,shopify,deny,manual,22.95,,true,true,,,,,'5065021784075,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Root-Medium.jpg?v=1747358211,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/rope_with_root_edit_1-_shopify.png?v=1737259462,lb,,1.87,
braided-coconut-rope-with-root-chew,,,,,,,,,XXL,,,5-Pack,,,,,BCRR-XXL-5PACK,2721.55422,shopify,continue,manual,109.01,114.75,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Root-Large.jpg?v=1747358211,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-XXL.jpg?v=1745080198,lb,,0.93,
braided-coconut-rope-with-root-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Root-XL.jpg?v=1745079200,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-root-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing_Rope_Root-XXL.jpg?v=1745079200,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-root-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-Small.jpg?v=1745080148,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-root-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-Medium.jpg?v=1745080164,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-root-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-Large.jpg?v=1745080175,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-root-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-XL.jpg?v=1745080187,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braided-coconut-rope-with-root-chew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BulkBundles_RopeRoot-XXL.jpg?v=1745080198,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yummies-raw-freeze-dried-bison-liver,Yummies Bison Liver Treats,"<h3><strong>Freeze-dried, raw bison liver is the <span style=""text-decoration: underline;"">ultimate</span> treat<span><strong>.</strong> </span></strong></h3>
<p>Nearly 2 pounds of organ meat go into bag, delivering a high-protein snack loaded with naturally occurring vitamins A and B, iron, zinc, and copper to support your pup’s immune system, skin health, and energy levels. </p>
<ul>
<li>Sourced from American bison</li>
<li>Single-ingredient</li>
<li>No additives or fillers</li>
<li>Great for dogs with food sensitivities</li>
<li>Guilt-free treat or meal topper</li>
</ul>",Mumbies,Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Treats,Treat,"",true,Bundle,Single Unit,,,,,,,,MY-FDBL-1,170.09713875,shopify,deny,manual,26.50,,true,true,,,,,'5065021784082,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/BisonLiver-13.png?v=1740407847,1,"",false,,,5011,,,,,,,,,,,,NATURE'S SUPERFOOD | 6 OZ / .375 LB BAG,,'15,,,,,,adult,,,,,bag,high-protein; allergy-food-sensitivity; gluten-free; dental-health; grain-free; liver-care; skin-coat-care; sensitive-stomach; weight-control,bison; liver,crunchy; soft; chewy,crunchy; soft,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/BisonLiver-13.png?v=1740407847,oz,,6.25,active
yummies-raw-freeze-dried-bison-liver,,,,,,,,,5-Pack,,,,,,,,MY-FDBL-5PACK,850.48569375,shopify,continue,manual,125.87,132.50,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/BisonLiver-21.png?v=1740407847,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing-Bison5Pack.png?v=1741218447,oz,,6.25,
yummies-raw-freeze-dried-bison-liver,,,,,,,,,12-Pack,,,,,,,,MY-FDBL-12PACK,2041.165665,shopify,continue,manual,270.30,318.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0771/6913/1816/files/4.png?v=1740407847,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_ProductListing-Bison12pack.png?v=1741218465,oz,,6.25,
yummies-raw-freeze-dried-bison-liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbie_Yummies_Graphics.png?v=1740407847,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yummies-raw-freeze-dried-bison-liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/5.png?v=1740407847,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yummies-raw-freeze-dried-bison-liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/Mumbies_BisonLiver_ProductListing-back.png?v=1740407847,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yummies-raw-freeze-dried-bison-liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/BisonLiver-33.png?v=1740407847,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yummies-raw-freeze-dried-bison-liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/BisonLiver-23.png?v=1740407847,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yummies-raw-freeze-dried-bison-liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/BisonLiver-7.png?v=1740407847,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yummies-raw-freeze-dried-bison-liver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0771/6913/1816/files/studio_product_shoot_2_1.png?v=1740407847,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
